"country","region","region_code","start_date","end_date","year","week","population","total_deaths","covid_deaths","expected_deaths"
"Italy","Piemonte",1,"2017-05-14","2017-05-20",2017,20,4181843,979,0,"TBC"
"Italy","Piemonte",1,"2017-05-21","2017-05-27",2017,21,4181843,937,0,"TBC"
"Italy","Piemonte",1,"2018-01-01","2018-01-07",2018,1,4181843,1507,0,"TBC"
"Italy","Piemonte",1,"2018-01-08","2018-01-14",2018,2,4181843,1483,0,"TBC"
"Italy","Piemonte",1,"2018-01-15","2018-01-21",2018,3,4181843,1319,0,"TBC"
"Italy","Piemonte",1,"2018-01-22","2018-01-28",2018,4,4181843,1241,0,"TBC"
"Italy","Piemonte",1,"2018-01-29","2018-02-04",2018,5,4181843,1163,0,"TBC"
"Italy","Piemonte",1,"2018-02-05","2018-02-11",2018,6,4181843,1112,0,"TBC"
"Italy","Piemonte",1,"2018-02-12","2018-02-18",2018,7,4181843,1065,0,"TBC"
"Italy","Piemonte",1,"2018-02-19","2018-02-25",2018,8,4181843,1034,0,"TBC"
"Italy","Piemonte",1,"2018-02-26","2018-03-04",2018,9,4181843,1087,0,"TBC"
"Italy","Piemonte",1,"2018-03-05","2018-03-11",2018,10,4181843,1140,0,"TBC"
"Italy","Piemonte",1,"2018-03-12","2018-03-18",2018,11,4181843,1073,0,"TBC"
"Italy","Piemonte",1,"2018-03-19","2018-03-25",2018,12,4181843,931,0,"TBC"
"Italy","Piemonte",1,"2018-03-26","2018-04-01",2018,13,4181843,1015,0,"TBC"
"Italy","Piemonte",1,"2018-04-02","2018-04-08",2018,14,4181843,938,0,"TBC"
"Italy","Piemonte",1,"2018-04-09","2018-04-15",2018,15,4181843,974,0,"TBC"
"Italy","Piemonte",1,"2018-04-16","2018-04-22",2018,16,4181843,926,0,"TBC"
"Italy","Piemonte",1,"2018-04-23","2018-04-29",2018,17,4181843,927,0,"TBC"
"Italy","Piemonte",1,"2018-04-30","2018-05-06",2018,18,4181843,875,0,"TBC"
"Italy","Piemonte",1,"2018-05-07","2018-05-13",2018,19,4181843,921,0,"TBC"
"Italy","Piemonte",1,"2018-05-14","2018-05-20",2018,20,4181843,862,0,"TBC"
"Italy","Piemonte",1,"2018-05-21","2018-05-27",2018,21,4181843,874,0,"TBC"
"Italy","Piemonte",1,"2019-01-01","2019-01-07",2019,1,4181843,1098,0,"TBC"
"Italy","Piemonte",1,"2019-01-08","2019-01-14",2019,2,4181843,1117,0,"TBC"
"Italy","Piemonte",1,"2019-01-15","2019-01-21",2019,3,4181843,1165,0,"TBC"
"Italy","Piemonte",1,"2019-01-22","2019-01-28",2019,4,4181843,1127,0,"TBC"
"Italy","Piemonte",1,"2019-01-29","2019-02-04",2019,5,4181843,1254,0,"TBC"
"Italy","Piemonte",1,"2019-02-05","2019-02-11",2019,6,4181843,1267,0,"TBC"
"Italy","Piemonte",1,"2019-02-12","2019-02-18",2019,7,4181843,1260,0,"TBC"
"Italy","Piemonte",1,"2019-02-19","2019-02-25",2019,8,4181843,1124,0,"TBC"
"Italy","Piemonte",1,"2019-02-26","2019-03-04",2019,9,4181843,1133,0,"TBC"
"Italy","Piemonte",1,"2019-03-05","2019-03-11",2019,10,4181843,1046,0,"TBC"
"Italy","Piemonte",1,"2019-03-12","2019-03-18",2019,11,4181843,1022,0,"TBC"
"Italy","Piemonte",1,"2019-03-19","2019-03-25",2019,12,4181843,963,0,"TBC"
"Italy","Piemonte",1,"2019-03-26","2019-04-01",2019,13,4181843,893,0,"TBC"
"Italy","Piemonte",1,"2019-04-02","2019-04-08",2019,14,4181843,979,0,"TBC"
"Italy","Piemonte",1,"2019-04-09","2019-04-15",2019,15,4181843,949,0,"TBC"
"Italy","Piemonte",1,"2019-04-16","2019-04-22",2019,16,4181843,959,0,"TBC"
"Italy","Piemonte",1,"2019-04-23","2019-04-29",2019,17,4181843,892,0,"TBC"
"Italy","Piemonte",1,"2019-04-30","2019-05-06",2019,18,4181843,922,0,"TBC"
"Italy","Piemonte",1,"2019-05-07","2019-05-13",2019,19,4181843,917,0,"TBC"
"Italy","Piemonte",1,"2019-05-14","2019-05-20",2019,20,4181843,958,0,"TBC"
"Italy","Piemonte",1,"2019-05-21","2019-05-27",2019,21,4181843,915,0,"TBC"
"Italy","Piemonte",1,"2020-01-01","2020-01-07",2020,1,4181843,1010,0,"TBC"
"Italy","Piemonte",1,"2020-01-08","2020-01-14",2020,2,4181843,1016,0,"TBC"
"Italy","Piemonte",1,"2020-01-15","2020-01-21",2020,3,4181843,1036,0,"TBC"
"Italy","Piemonte",1,"2020-01-22","2020-01-28",2020,4,4181843,1071,0,"TBC"
"Italy","Piemonte",1,"2020-01-29","2020-02-04",2020,5,4181843,1072,0,"TBC"
"Italy","Piemonte",1,"2020-02-05","2020-02-11",2020,6,4181843,1072,0,"TBC"
"Italy","Piemonte",1,"2020-02-12","2020-02-18",2020,7,4181843,1039,0,"TBC"
"Italy","Piemonte",1,"2020-02-19","2020-02-25",2020,8,4181843,1014,0,"TBC"
"Italy","Piemonte",1,"2020-02-26","2020-03-03",2020,9,4181843,1078,0,"TBC"
"Italy","Piemonte",1,"2020-03-04","2020-03-10",2020,10,4181843,1149,17,"TBC"
"Italy","Piemonte",1,"2020-03-11","2020-03-17",2020,11,4181843,1357,116,"TBC"
"Italy","Piemonte",1,"2020-03-18","2020-03-24",2020,12,4181843,1802,241,"TBC"
"Italy","Piemonte",1,"2020-03-25","2020-03-31",2020,13,4181843,2131,480,"TBC"
"Italy","Piemonte",1,"2020-04-01","2020-04-07",2020,14,4181843,1905,465,"TBC"
"Italy","Piemonte",1,"2020-04-08","2020-04-14",2020,15,4181843,1774,608,"TBC"
"Italy","Piemonte",1,"2020-04-15","2020-04-21",2020,16,4181843,1551,558,"TBC"
"Italy","Piemonte",1,"2020-04-22","2020-04-28",2020,17,4181843,1337,451,"TBC"
"Italy","Piemonte",1,"2020-04-29","2020-05-05",2020,18,4181843,1078,280,"TBC"
"Italy","Piemonte",1,"2020-05-06","2020-05-12",2020,19,4181843,1023,212,"TBC"
"Italy","Piemonte",1,"2020-05-13","2020-05-19",2020,20,4181843,853,251,"TBC"
"Italy","Piemonte",1,"2020-05-20","2020-05-26",2020,21,4181843,811,133,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2015-01-01","2015-01-07",2015,1,114653,26,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2015-01-08","2015-01-14",2015,2,114653,40,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2015-01-15","2015-01-21",2015,3,114653,31,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2015-01-22","2015-01-28",2015,4,114653,31,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2015-01-29","2015-02-04",2015,5,114653,35,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2015-02-05","2015-02-11",2015,6,114653,29,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2015-02-12","2015-02-18",2015,7,114653,34,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2015-02-19","2015-02-25",2015,8,114653,31,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2015-02-26","2015-03-04",2015,9,114653,30,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2015-03-05","2015-03-11",2015,10,114653,33,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2015-03-12","2015-03-18",2015,11,114653,26,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2015-03-19","2015-03-25",2015,12,114653,25,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2015-03-26","2015-04-01",2015,13,114653,28,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2015-04-02","2015-04-08",2015,14,114653,40,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2015-04-09","2015-04-15",2015,15,114653,33,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2015-04-16","2015-04-22",2015,16,114653,30,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2015-04-23","2015-04-29",2015,17,114653,28,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2015-04-30","2015-05-06",2015,18,114653,24,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2015-05-07","2015-05-13",2015,19,114653,30,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2015-05-14","2015-05-20",2015,20,114653,29,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2015-05-21","2015-05-27",2015,21,114653,24,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2016-01-01","2016-01-07",2016,1,114653,28,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2016-01-08","2016-01-14",2016,2,114653,29,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2016-01-15","2016-01-21",2016,3,114653,33,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2016-01-22","2016-01-28",2016,4,114653,14,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2016-01-29","2016-02-04",2016,5,114653,19,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2016-02-05","2016-02-11",2016,6,114653,28,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2016-02-12","2016-02-18",2016,7,114653,34,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2016-02-19","2016-02-25",2016,8,114653,33,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2016-02-26","2016-03-03",2016,9,114653,25,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2016-03-04","2016-03-10",2016,10,114653,24,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2016-03-11","2016-03-17",2016,11,114653,27,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2016-03-18","2016-03-24",2016,12,114653,28,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2016-03-25","2016-03-31",2016,13,114653,21,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2016-04-01","2016-04-07",2016,14,114653,21,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2016-04-08","2016-04-14",2016,15,114653,30,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2016-04-15","2016-04-21",2016,16,114653,24,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2016-04-22","2016-04-28",2016,17,114653,33,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2016-04-29","2016-05-05",2016,18,114653,24,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2016-05-06","2016-05-12",2016,19,114653,23,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2016-05-13","2016-05-19",2016,20,114653,27,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2016-05-20","2016-05-26",2016,21,114653,20,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2017-01-01","2017-01-07",2017,1,114653,27,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2017-01-08","2017-01-14",2017,2,114653,42,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2017-01-15","2017-01-21",2017,3,114653,38,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2017-01-22","2017-01-28",2017,4,114653,31,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2017-01-29","2017-02-04",2017,5,114653,42,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2017-02-05","2017-02-11",2017,6,114653,33,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2017-02-12","2017-02-18",2017,7,114653,27,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2017-02-19","2017-02-25",2017,8,114653,34,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2017-02-26","2017-03-04",2017,9,114653,27,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2017-03-05","2017-03-11",2017,10,114653,28,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2017-03-12","2017-03-18",2017,11,114653,28,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2017-03-19","2017-03-25",2017,12,114653,24,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2017-03-26","2017-04-01",2017,13,114653,20,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2017-04-02","2017-04-08",2017,14,114653,21,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2017-04-09","2017-04-15",2017,15,114653,25,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2017-04-16","2017-04-22",2017,16,114653,29,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2017-04-23","2017-04-29",2017,17,114653,17,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2017-04-30","2017-05-06",2017,18,114653,28,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2017-05-07","2017-05-13",2017,19,114653,21,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2017-05-14","2017-05-20",2017,20,114653,23,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2017-05-21","2017-05-27",2017,21,114653,27,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2018-01-01","2018-01-07",2018,1,114653,34,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2018-01-08","2018-01-14",2018,2,114653,39,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2018-01-15","2018-01-21",2018,3,114653,36,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2018-01-22","2018-01-28",2018,4,114653,24,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2018-01-29","2018-02-04",2018,5,114653,33,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2018-02-05","2018-02-11",2018,6,114653,21,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2018-02-12","2018-02-18",2018,7,114653,46,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2018-02-19","2018-02-25",2018,8,114653,26,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2018-02-26","2018-03-04",2018,9,114653,31,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2018-03-05","2018-03-11",2018,10,114653,28,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2018-03-12","2018-03-18",2018,11,114653,29,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2018-03-19","2018-03-25",2018,12,114653,27,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2018-03-26","2018-04-01",2018,13,114653,30,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2018-04-02","2018-04-08",2018,14,114653,18,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2018-04-09","2018-04-15",2018,15,114653,22,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2018-04-16","2018-04-22",2018,16,114653,26,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2018-04-23","2018-04-29",2018,17,114653,28,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2018-04-30","2018-05-06",2018,18,114653,25,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2018-05-07","2018-05-13",2018,19,114653,20,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2018-05-14","2018-05-20",2018,20,114653,21,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2018-05-21","2018-05-27",2018,21,114653,36,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2019-01-01","2019-01-07",2019,1,114653,25,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2019-01-08","2019-01-14",2019,2,114653,36,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2019-01-15","2019-01-21",2019,3,114653,33,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2019-01-22","2019-01-28",2019,4,114653,32,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2019-01-29","2019-02-04",2019,5,114653,27,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2019-02-05","2019-02-11",2019,6,114653,33,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2019-02-12","2019-02-18",2019,7,114653,30,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2019-02-19","2019-02-25",2019,8,114653,28,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2019-02-26","2019-03-04",2019,9,114653,30,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2019-03-05","2019-03-11",2019,10,114653,28,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2019-03-12","2019-03-18",2019,11,114653,30,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2019-03-19","2019-03-25",2019,12,114653,24,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2019-03-26","2019-04-01",2019,13,114653,36,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2019-04-02","2019-04-08",2019,14,114653,25,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2019-04-09","2019-04-15",2019,15,114653,25,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2019-04-16","2019-04-22",2019,16,114653,23,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2019-04-23","2019-04-29",2019,17,114653,19,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2019-04-30","2019-05-06",2019,18,114653,17,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2019-05-07","2019-05-13",2019,19,114653,20,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2019-05-14","2019-05-20",2019,20,114653,19,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2019-05-21","2019-05-27",2019,21,114653,22,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2020-01-01","2020-01-07",2020,1,114653,35,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2020-01-08","2020-01-14",2020,2,114653,24,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2020-01-15","2020-01-21",2020,3,114653,22,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2020-01-22","2020-01-28",2020,4,114653,23,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2020-01-29","2020-02-04",2020,5,114653,28,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2020-02-05","2020-02-11",2020,6,114653,35,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2020-02-12","2020-02-18",2020,7,114653,32,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2020-02-19","2020-02-25",2020,8,114653,28,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2020-02-26","2020-03-03",2020,9,114653,20,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2020-03-04","2020-03-10",2020,10,114653,31,0,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2020-03-11","2020-03-17",2020,11,114653,34,2,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2020-03-18","2020-03-24",2020,12,114653,52,17,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2020-03-25","2020-03-31",2020,13,114653,71,37,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2020-04-01","2020-04-07",2020,14,114653,75,44,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2020-04-08","2020-04-14",2020,15,114653,46,18,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2020-04-15","2020-04-21",2020,16,114653,33,8,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2020-04-22","2020-04-28",2020,17,114653,30,9,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2020-04-29","2020-05-05",2020,18,114653,24,4,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2020-05-06","2020-05-12",2020,19,114653,23,1,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2020-05-13","2020-05-19",2020,20,114653,26,3,"TBC"
"Italy","Valle d'Aosta/Vallée d'Aoste",2,"2020-05-20","2020-05-26",2020,21,114653,24,0,"TBC"
"Italy","Lombardy",3,"2015-01-01","2015-01-07",2015,1,9940668,2446,0,"TBC"
"Italy","Lombardy",3,"2015-01-08","2015-01-14",2015,2,9940668,2353,0,"TBC"
"Italy","Lombardy",3,"2015-01-15","2015-01-21",2015,3,9940668,2343,0,"TBC"
"Italy","Lombardy",3,"2015-01-22","2015-01-28",2015,4,9940668,2278,0,"TBC"
