AREA,SUB AREA,AGE GROUP,SEASON,WEEK,PERCENT P&I,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,TOTAL DEATHS,PERCENT COMPLETE
State,Maryland,All,2020-21,41,7.7,0,46,600,66.20%
State,Massachusetts,All,2020-21,40,6.5,0,62,951,88.20%
State,Massachusetts,All,2020-21,41,5.1,0,29,564,52.30%
State,Michigan,All,2020-21,40,5.2,1,85,"1,659",91.20%
State,Michigan,All,2020-21,41,4.4,0,45,"1,028",56.50%
State,Minnesota,All,2020-21,40,8.6,0,59,690,85.10%
State,Minnesota,All,2020-21,41,5.3,0,29,544,67.10%
State,Mississippi,All,2020-21,40,11.5,0,60,520,86.50%
State,Mississippi,All,2020-21,41,9.5,0,29,304,50.60%
State,Missouri,All,2020-21,40,7.6,0,65,860,75.60%
State,Missouri,All,2020-21,41,6.3,0,27,431,37.90%
State,Montana,All,2020-21,40,7.1,0,11,154,82.70%
State,Montana,All,2020-21,41,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Nebraska,All,2020-21,40,6.3,0,16,256,82%
State,Nebraska,All,2020-21,41,6.7,0,9,135,43.20%
State,Nevada,All,2020-21,40,9.9,0,41,413,94.10%
State,Nevada,All,2020-21,41,5,0,9,180,41%
State,New Hampshire,All,2020-21,40,4.1,0,9,219,96.90%
State,New Hampshire,All,2020-21,41,2.5,0,4,162,71.70%
State,New Jersey,All,2020-21,40,5.6,0,69,"1,240",89.30%
State,New Jersey,All,2020-21,41,6.7,0,42,624,44.90%
State,New Mexico,All,2020-21,40,5,0,12,241,70.60%
State,New Mexico,All,2020-21,41,5,0,6,120,35.20%
State,New York,All,2020-21,40,7.3,1,140,"1,920",> 100%
State,New York,All,2020-21,41,7.1,1,107,"1,514",79.70%
State,North Carolina,All,2020-21,40,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,North Carolina,All,2020-21,41,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,North Dakota,All,2020-21,40,20.2,0,18,89,74.40%
State,North Dakota,All,2020-21,41,9.5,0,4,42,35.10%
State,Ohio,All,2020-21,40,5.3,0,62,"1,161",52%
State,Ohio,All,2020-21,41,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Oklahoma,All,2020-21,40,11.3,0,60,530,70.70%
State,Oklahoma,All,2020-21,41,10,0,25,249,33.20%
State,Oregon,All,2020-21,40,3.1,0,13,415,61.50%
State,Oregon,All,2020-21,41,4,0,7,176,26.10%
State,Pennsylvania,All,2020-21,40,5.3,0,121,"2,301",91.20%
State,Pennsylvania,All,2020-21,41,4.8,0,48,"1,006",39.90%
State,Rhode Island,All,2020-21,40,7.4,0,5,68,35.80%
State,Rhode Island,All,2020-21,41,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,South Carolina,All,2020-21,40,7.3,0,58,797,88.70%
State,South Carolina,All,2020-21,41,4.2,0,11,264,29.40%
State,South Dakota,All,2020-21,40,7.5,0,8,107,73.20%
State,South Dakota,All,2020-21,41,9.3,0,5,54,36.90%
State,Tennessee,All,2020-21,40,8.1,0,99,"1,215",95.50%
State,Tennessee,All,2020-21,41,7.8,1,50,651,51.10%
State,Texas,All,2020-21,40,7.5,1,190,"2,535",70.20%
State,Texas,All,2020-21,41,6.4,0,54,840,23.30%
State,Utah,All,2020-21,40,9.2,0,32,346,> 100%
State,Utah,All,2020-21,41,5.9,0,12,202,61.40%
State,Vermont,All,2020-21,40,0,0,0,99,90.60%
State,Vermont,All,2020-21,41,7.4,0,4,54,49.40%
State,Virginia,All,2020-21,40,5.5,0,63,"1,153",92.10%
State,Virginia,All,2020-21,41,2.9,0,17,577,46.10%
State,Washington,All,2020-21,40,5.9,0,55,940,91.10%
State,Washington,All,2020-21,41,3.7,0,17,461,44.70%
State,West Virginia,All,2020-21,40,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,West Virginia,All,2020-21,41,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Wisconsin,All,2020-21,40,6.4,0,62,965,> 100%
State,Wisconsin,All,2020-21,41,3,0,14,466,48.50%
State,Wyoming,All,2020-21,40,6.4,0,5,78,86.90%
State,Wyoming,All,2020-21,41,6.1,0,2,33,36.80%
State,New York City,All,2020-21,40,7,0,64,920,90.30%
State,New York City,All,2020-21,41,5.2,0,41,791,77.60%
State,Alabama,All,2019-20,40,5,0,48,955,98.30%
State,Alabama,All,2019-20,41,3.9,0,37,941,96.90%
State,Alabama,All,2019-20,42,4.5,0,46,"1,012",> 100%
State,Alabama,All,2019-20,43,4.4,2,42,"1,000",> 100%
State,Alabama,All,2019-20,44,5.7,2,53,962,99%
State,Alabama,All,2019-20,45,4.9,0,52,"1,054",> 100%
State,Alabama,All,2019-20,46,6.1,0,67,"1,099",> 100%
State,Alabama,All,2019-20,47,4.4,3,44,"1,062",> 100%
State,Alabama,All,2019-20,48,7.6,2,78,"1,049",> 100%
State,Alabama,All,2019-20,49,5.3,2,55,"1,072",> 100%
State,Alabama,All,2019-20,50,5.6,4,59,"1,117",> 100%
State,Alabama,All,2019-20,51,5.5,2,59,"1,117",> 100%
State,Alabama,All,2019-20,52,5.6,2,57,"1,059",> 100%
State,Alabama,All,2019-20,1,6.6,5,67,"1,094",> 100%
State,Alabama,All,2019-20,2,8,9,83,"1,148",> 100%
State,Alabama,All,2019-20,3,6.5,7,63,"1,076",> 100%
State,Alabama,All,2019-20,4,7.1,7,70,"1,085",> 100%
State,Alabama,All,2019-20,5,6.7,16,55,"1,055",> 100%
State,Alabama,All,2019-20,6,6.8,12,64,"1,124",> 100%
State,Alabama,All,2019-20,7,7.9,7,80,"1,104",> 100%
State,Alabama,All,2019-20,8,7.2,5,75,"1,115",> 100%
State,Alabama,All,2019-20,9,7.1,14,70,"1,183",> 100%
State,Alabama,All,2019-20,10,6.9,13,63,"1,097",> 100%
State,Alabama,All,2019-20,11,6.1,7,60,"1,102",> 100%
State,Alabama,All,2019-20,12,7.8,7,78,"1,088",> 100%
State,Alabama,All,2019-20,13,7.2,8,71,"1,094",> 100%
State,Alabama,All,2019-20,14,6.1,4,68,"1,176",> 100%
State,Alabama,All,2019-20,15,8,3,89,"1,146",> 100%
State,Alabama,All,2019-20,16,8.7,0,100,"1,156",> 100%
State,Alabama,All,2019-20,17,7.1,1,81,"1,154",> 100%
State,Alabama,All,2019-20,18,7.9,2,89,"1,157",> 100%
State,Alabama,All,2019-20,19,8.5,1,101,"1,193",> 100%
State,Alabama,All,2019-20,20,8.3,3,94,"1,164",> 100%
State,Alabama,All,2019-20,21,7.1,0,82,"1,152",> 100%
State,Alabama,All,2019-20,22,9.1,0,102,"1,119",> 100%
State,Alabama,All,2019-20,23,7.8,1,92,"1,193",> 100%
State,Alabama,All,2019-20,24,6.7,0,77,"1,144",> 100%
State,Alabama,All,2019-20,25,7.2,0,79,"1,096",> 100%
State,Alabama,All,2019-20,26,7.3,0,85,"1,166",> 100%
State,Alabama,All,2019-20,27,7.6,1,93,"1,235",> 100%
State,Alabama,All,2019-20,28,7.7,0,98,"1,276",> 100%
State,Alabama,All,2019-20,29,8,0,103,"1,290",> 100%
State,Alabama,All,2019-20,30,10.5,0,142,"1,356",> 100%
State,Alabama,All,2019-20,31,12.2,0,170,"1,390",> 100%
State,Alabama,All,2019-20,32,10.6,1,143,"1,361",> 100%
State,Alabama,All,2019-20,33,11.2,0,146,"1,303",> 100%
State,Alabama,All,2019-20,34,9.1,0,116,"1,280",> 100%
State,Alabama,All,2019-20,35,11,0,131,"1,188",> 100%
State,Alabama,All,2019-20,36,9.2,0,109,"1,183",> 100%
State,Alabama,All,2019-20,37,9.3,0,107,"1,145",> 100%
State,Alabama,All,2019-20,38,9,0,97,"1,074",> 100%
State,Alabama,All,2019-20,39,6.8,0,64,935,96.20%
State,Alaska,All,2019-20,40,6.4,0,6,94,> 100%
State,Alaska,All,2019-20,41,7.4,0,7,94,> 100%
State,Alaska,All,2019-20,42,3.2,0,3,95,> 100%
State,Alaska,All,2019-20,43,5.7,0,4,70,86.10%
State,Alaska,All,2019-20,44,5.8,0,5,86,> 100%
State,Alaska,All,2019-20,45,7.1,0,7,98,> 100%
State,Alaska,All,2019-20,46,1.1,0,1,91,> 100%
State,Alaska,All,2019-20,47,4.3,0,4,94,> 100%
State,Alaska,All,2019-20,48,4.7,0,5,107,> 100%
State,Alaska,All,2019-20,49,6.9,1,6,102,> 100%
State,Alaska,All,2019-20,50,3.1,0,3,97,> 100%
State,Alaska,All,2019-20,51,3.6,1,2,84,> 100%
State,Alaska,All,2019-20,52,12.3,1,12,106,> 100%
State,Alaska,All,2019-20,1,5.5,1,4,91,> 100%
State,Alaska,All,2019-20,2,3.7,0,4,108,> 100%
State,Alaska,All,2019-20,3,4.9,0,5,103,> 100%
State,Alaska,All,2019-20,4,2,0,2,102,> 100%
State,Alaska,All,2019-20,5,4.4,1,3,91,> 100%
State,Alaska,All,2019-20,6,5.4,1,4,92,> 100%
State,Alaska,All,2019-20,7,0,0,0,93,> 100%
State,Alaska,All,2019-20,8,6.7,2,4,89,> 100%
State,Alaska,All,2019-20,9,7.6,1,6,92,> 100%
State,Alaska,All,2019-20,10,2.4,0,2,83,> 100%
State,Alaska,All,2019-20,11,7.4,0,7,94,> 100%
State,Alaska,All,2019-20,12,13.2,1,8,68,83.60%
State,Alaska,All,2019-20,13,12.1,1,10,91,> 100%
State,Alaska,All,2019-20,14,7.9,0,8,101,> 100%
State,Alaska,All,2019-20,15,4.8,0,4,83,> 100%
State,Alaska,All,2019-20,16,3.6,0,3,84,> 100%
State,Alaska,All,2019-20,17,5.8,0,4,69,84.90%
State,Alaska,All,2019-20,18,4.6,0,4,87,> 100%
State,Alaska,All,2019-20,19,2.1,0,2,97,> 100%
State,Alaska,All,2019-20,20,8.1,0,7,86,> 100%
State,Alaska,All,2019-20,21,1.2,0,1,84,> 100%
State,Alaska,All,2019-20,22,1.9,0,2,103,> 100%
State,Alaska,All,2019-20,23,4.9,0,4,81,99.60%
State,Alaska,All,2019-20,24,5.6,0,5,90,> 100%
State,Alaska,All,2019-20,25,2.2,0,2,89,> 100%
State,Alaska,All,2019-20,26,3.3,0,3,92,> 100%
State,Alaska,All,2019-20,27,1.2,0,1,82,> 100%
State,Alaska,All,2019-20,28,3,0,3,100,> 100%
State,Alaska,All,2019-20,29,4.5,0,4,88,> 100%
State,Alaska,All,2019-20,30,3.3,0,3,90,> 100%
State,Alaska,All,2019-20,31,6.5,0,7,108,> 100%
State,Alaska,All,2019-20,32,5.9,0,6,101,> 100%
State,Alaska,All,2019-20,33,5.7,0,4,70,86.10%
State,Alaska,All,2019-20,34,6.5,0,7,107,> 100%
State,Alaska,All,2019-20,35,2.7,0,2,74,91%
State,Alaska,All,2019-20,36,9.8,0,8,82,> 100%
State,Alaska,All,2019-20,37,4.8,0,3,63,77.50%
State,Alaska,All,2019-20,38,4.3,0,3,69,84.90%
State,Alaska,All,2019-20,39,3.1,0,2,64,78.70%
State,Arizona,All,2019-20,40,4.7,0,52,"1,110",> 100%
State,Arizona,All,2019-20,41,4.7,2,50,"1,114",> 100%
State,Arizona,All,2019-20,42,4.7,2,51,"1,139",> 100%
State,Arizona,All,2019-20,43,5.3,1,53,"1,012",97.70%
State,Arizona,All,2019-20,44,5.6,1,63,"1,133",> 100%
State,Arizona,All,2019-20,45,4.9,0,61,"1,246",> 100%
State,Arizona,All,2019-20,46,6.2,0,73,"1,176",> 100%
State,Arizona,All,2019-20,47,5.4,1,63,"1,191",> 100%
State,Arizona,All,2019-20,48,5.1,2,55,"1,114",> 100%
State,Arizona,All,2019-20,49,5,5,55,"1,192",> 100%
State,Arizona,All,2019-20,50,7.4,3,83,"1,165",> 100%
State,Arizona,All,2019-20,51,5.6,3,62,"1,151",> 100%
State,Arizona,All,2019-20,52,5,0,60,"1,205",> 100%
State,Arizona,All,2019-20,1,6.7,4,82,"1,277",> 100%
State,Arizona,All,2019-20,2,7,8,86,"1,350",> 100%
State,Arizona,All,2019-20,3,5.9,8,67,"1,262",> 100%
State,Arizona,All,2019-20,4,8.2,11,91,"1,239",> 100%
State,Arizona,All,2019-20,5,6.7,12,71,"1,248",> 100%
State,Arizona,All,2019-20,6,7.2,10,78,"1,226",> 100%
State,Arizona,All,2019-20,7,8.2,15,90,"1,273",> 100%
State,Arizona,All,2019-20,8,6.9,11,78,"1,284",> 100%
State,Arizona,All,2019-20,9,6.7,13,75,"1,311",> 100%
State,Arizona,All,2019-20,10,6.4,14,71,"1,337",> 100%
State,Arizona,All,2019-20,11,6.7,10,77,"1,289",> 100%
State,Arizona,All,2019-20,12,8.4,7,98,"1,255",> 100%
State,Arizona,All,2019-20,13,9.5,4,118,"1,278",> 100%
State,Arizona,All,2019-20,14,9.8,4,125,"1,322",> 100%
State,Arizona,All,2019-20,15,10.9,3,147,"1,375",> 100%
State,Arizona,All,2019-20,16,8.9,1,114,"1,292",> 100%
State,Arizona,All,2019-20,17,8.8,1,120,"1,372",> 100%
State,Arizona,All,2019-20,18,9.4,0,130,"1,380",> 100%
State,Arizona,All,2019-20,19,9.8,0,137,"1,399",> 100%
State,Arizona,All,2019-20,20,9.8,0,127,"1,298",> 100%
State,Arizona,All,2019-20,21,9.1,0,114,"1,251",> 100%
State,Arizona,All,2019-20,22,9.6,1,123,"1,295",> 100%
State,Arizona,All,2019-20,23,10,0,138,"1,383",> 100%
State,Arizona,All,2019-20,24,11,0,160,"1,457",> 100%
State,Arizona,All,2019-20,25,11.1,1,168,"1,528",> 100%
State,Arizona,All,2019-20,26,12.3,1,194,"1,586",> 100%
State,Arizona,All,2019-20,27,15.6,0,275,"1,766",> 100%
State,Arizona,All,2019-20,28,20.9,0,401,"1,920",> 100%
State,Arizona,All,2019-20,29,20.6,0,401,"1,943",> 100%
State,Arizona,All,2019-20,30,18.7,0,340,"1,817",> 100%
State,Arizona,All,2019-20,31,16.1,0,282,"1,753",> 100%
State,Arizona,All,2019-20,32,14.9,1,231,"1,555",> 100%
State,Arizona,All,2019-20,33,13.1,0,195,"1,494",> 100%
State,Arizona,All,2019-20,34,9.4,0,137,"1,461",> 100%
State,Arizona,All,2019-20,35,8.5,0,122,"1,431",> 100%
State,Arizona,All,2019-20,36,9.5,0,121,"1,268",> 100%
State,Arizona,All,2019-20,37,7.1,0,88,"1,247",> 100%
State,Arizona,All,2019-20,38,6.1,0,74,"1,221",> 100%
State,Arizona,All,2019-20,39,6.2,0,74,"1,203",> 100%
State,Arkansas,All,2019-20,40,4.5,0,26,580,96.80%
State,Arkansas,All,2019-20,41,4.8,0,29,604,> 100%
State,Arkansas,All,2019-20,42,5.6,0,35,624,> 100%
State,Arkansas,All,2019-20,43,6.4,2,39,640,> 100%
State,Arkansas,All,2019-20,44,4.8,0,29,607,> 100%
State,Arkansas,All,2019-20,45,6.9,0,43,621,> 100%
State,Arkansas,All,2019-20,46,6.5,1,43,677,> 100%
State,Arkansas,All,2019-20,47,4.9,0,32,647,> 100%
State,Arkansas,All,2019-20,48,5.1,0,34,666,> 100%
State,Arkansas,All,2019-20,49,6.6,0,41,624,> 100%
State,Arkansas,All,2019-20,50,5.2,2,33,669,> 100%
State,Arkansas,All,2019-20,51,6.9,2,41,623,> 100%
State,Arkansas,All,2019-20,52,7,4,46,717,> 100%
State,Arkansas,All,2019-20,1,9,6,57,697,> 100%
State,Arkansas,All,2019-20,2,8.4,4,54,693,> 100%
State,Arkansas,All,2019-20,3,7.3,6,42,660,> 100%
State,Arkansas,All,2019-20,4,7.1,4,40,621,> 100%
State,Arkansas,All,2019-20,5,9.6,8,58,689,> 100%
State,Arkansas,All,2019-20,6,8.7,9,51,688,> 100%
State,Arkansas,All,2019-20,7,5.8,5,36,701,> 100%
State,Arkansas,All,2019-20,8,9.3,11,54,697,> 100%
State,Arkansas,All,2019-20,9,6.2,7,34,666,> 100%
State,Arkansas,All,2019-20,10,7.5,9,43,697,> 100%
State,Arkansas,All,2019-20,11,6.5,4,37,626,> 100%
State,Arkansas,All,2019-20,12,10.1,11,54,646,> 100%
State,Arkansas,All,2019-20,13,7.9,5,46,648,> 100%
State,Arkansas,All,2019-20,14,8.4,0,52,618,> 100%
State,Arkansas,All,2019-20,15,10.1,2,62,632,> 100%
State,Arkansas,All,2019-20,16,7.9,0,51,644,> 100%
State,Arkansas,All,2019-20,17,7.7,0,48,626,> 100%
State,Arkansas,All,2019-20,18,6.1,0,39,636,> 100%
State,Arkansas,All,2019-20,19,7.2,2,46,665,> 100%
State,Arkansas,All,2019-20,20,5.7,1,33,596,99.50%
State,Arkansas,All,2019-20,21,6.7,0,44,656,> 100%
State,Arkansas,All,2019-20,22,6.2,0,39,627,> 100%
State,Arkansas,All,2019-20,23,6.4,0,42,659,> 100%
State,Arkansas,All,2019-20,24,8.1,0,55,675,> 100%
State,Arkansas,All,2019-20,25,6.6,0,47,707,> 100%
State,Arkansas,All,2019-20,26,8.4,0,57,677,> 100%
State,Arkansas,All,2019-20,27,6.6,0,46,698,> 100%
State,Arkansas,All,2019-20,28,8.4,0,57,676,> 100%
State,Arkansas,All,2019-20,29,8.7,1,60,704,> 100%
State,Arkansas,All,2019-20,30,10.9,0,79,725,> 100%
State,Arkansas,All,2019-20,31,10.8,0,80,742,> 100%
State,Arkansas,All,2019-20,32,11.1,1,82,746,> 100%
State,Arkansas,All,2019-20,33,10.9,0,85,780,> 100%
State,Arkansas,All,2019-20,34,11.1,0,81,729,> 100%
State,Arkansas,All,2019-20,35,12,0,87,728,> 100%
State,Arkansas,All,2019-20,36,9.5,0,66,695,> 100%
State,Arkansas,All,2019-20,37,11,0,77,698,> 100%
State,Arkansas,All,2019-20,38,10.1,0,70,693,> 100%
State,Arkansas,All,2019-20,39,11.5,0,77,672,> 100%
State,California,All,2019-20,40,5.4,1,266,"4,961",> 100%
State,California,All,2019-20,41,6.3,0,309,"4,893",99.50%
State,California,All,2019-20,42,5.8,2,293,"5,047",> 100%
State,California,All,2019-20,43,6.2,2,314,"5,077",> 100%
State,California,All,2019-20,44,6.4,3,322,"5,105",> 100%
State,California,All,2019-20,45,6.5,5,339,"5,275",> 100%
State,California,All,2019-20,46,5.9,2,299,"5,099",> 100%
State,California,All,2019-20,47,6.2,3,314,"5,134",> 100%
State,California,All,2019-20,48,5.9,9,295,"5,166",> 100%
State,California,All,2019-20,49,7.1,15,374,"5,489",> 100%
State,California,All,2019-20,50,6.9,11,357,"5,347",> 100%
State,California,All,2019-20,51,6.9,13,359,"5,375",> 100%
State,California,All,2019-20,52,7,23,366,"5,537",> 100%
State,California,All,2019-20,1,8.6,43,464,"5,864",> 100%
State,California,All,2019-20,2,8.2,52,425,"5,844",> 100%
State,California,All,2019-20,3,9.9,66,505,"5,793",> 100%
State,California,All,2019-20,4,8.9,71,443,"5,797",> 100%
State,California,All,2019-20,5,8.5,59,425,"5,662",> 100%
State,California,All,2019-20,6,8.8,68,453,"5,901",> 100%
State,California,All,2019-20,7,9.1,75,429,"5,563",> 100%
State,California,All,2019-20,8,9.2,71,461,"5,759",> 100%
State,California,All,2019-20,9,8.9,72,431,"5,661",> 100%
State,California,All,2019-20,10,9.4,56,478,"5,698",> 100%
State,California,All,2019-20,11,8.8,52,428,"5,432",> 100%
State,California,All,2019-20,12,9.3,44,484,"5,658",> 100%
State,California,All,2019-20,13,10.7,27,578,"5,667",> 100%
State,California,All,2019-20,14,11,24,631,"5,968",> 100%
State,California,All,2019-20,15,10.7,5,640,"6,017",> 100%
State,California,All,2019-20,16,12.1,7,735,"6,107",> 100%
State,California,All,2019-20,17,11.5,3,680,"5,917",> 100%
State,California,All,2019-20,18,10.9,0,619,"5,694",> 100%
State,California,All,2019-20,19,11,1,619,"5,642",> 100%
State,California,All,2019-20,20,10.2,1,577,"5,655",> 100%
State,California,All,2019-20,21,10.3,3,566,"5,527",> 100%
State,California,All,2019-20,22,10.2,1,567,"5,559",> 100%
State,California,All,2019-20,23,9.6,1,524,"5,484",> 100%
State,California,All,2019-20,24,9.5,1,526,"5,541",> 100%
State,California,All,2019-20,25,9.2,1,501,"5,445",> 100%
State,California,All,2019-20,26,9.9,1,558,"5,672",> 100%
State,California,All,2019-20,27,10.4,0,607,"5,849",> 100%
State,California,All,2019-20,28,12,0,722,"6,015",> 100%
State,California,All,2019-20,29,12.2,0,754,"6,202",> 100%
State,California,All,2019-20,30,14,1,868,"6,197",> 100%
State,California,All,2019-20,31,13.8,0,871,"6,300",> 100%
State,California,All,2019-20,32,13.5,0,845,"6,252",> 100%
State,California,All,2019-20,33,12.9,0,802,"6,219",> 100%
State,California,All,2019-20,34,11.2,0,717,"6,381",> 100%
State,California,All,2019-20,35,11.3,1,656,"5,808",> 100%
State,California,All,2019-20,36,10.8,0,612,"5,674",> 100%
State,California,All,2019-20,37,10,0,576,"5,738",> 100%
State,California,All,2019-20,38,8.9,0,489,"5,525",> 100%
State,California,All,2019-20,39,9.1,0,461,"5,078",> 100%
State,Colorado,All,2019-20,40,3.9,0,28,715,> 100%
State,Colorado,All,2019-20,41,3.1,0,23,750,> 100%
State,Colorado,All,2019-20,42,5,0,40,797,> 100%
State,Colorado,All,2019-20,43,5,1,38,782,> 100%
State,Colorado,All,2019-20,44,4.3,3,29,744,> 100%
State,Colorado,All,2019-20,45,6.1,0,47,775,> 100%
State,Colorado,All,2019-20,46,3.5,1,26,777,> 100%
State,Colorado,All,2019-20,47,3.1,2,21,753,> 100%
State,Colorado,All,2019-20,48,5.7,0,41,722,> 100%
State,Colorado,All,2019-20,49,3.8,0,28,735,> 100%
State,Colorado,All,2019-20,50,4.7,1,36,783,> 100%
State,Colorado,All,2019-20,51,6.4,6,45,795,> 100%
State,Colorado,All,2019-20,52,3.5,1,28,838,> 100%
State,Colorado,All,2019-20,1,6.2,5,47,839,> 100%
State,Colorado,All,2019-20,2,6.8,7,51,854,> 100%
State,Colorado,All,2019-20,3,7.9,9,57,834,> 100%
State,Colorado,All,2019-20,4,8.4,21,50,845,> 100%
State,Colorado,All,2019-20,5,6.3,6,44,788,> 100%
State,Colorado,All,2019-20,6,7,11,47,833,> 100%
State,Colorado,All,2019-20,7,7,8,48,801,> 100%
State,Colorado,All,2019-20,8,5.5,3,45,870,> 100%
State,Colorado,All,2019-20,9,8.8,16,57,830,> 100%
State,Colorado,All,2019-20,10,7.2,9,49,809,> 100%
State,Colorado,All,2019-20,11,5.8,11,36,809,> 100%
State,Colorado,All,2019-20,12,8.9,11,67,876,> 100%
State,Colorado,All,2019-20,13,10.9,7,87,860,> 100%
State,Colorado,All,2019-20,14,16.7,8,152,958,> 100%
State,Colorado,All,2019-20,15,17.6,3,188,"1,086",> 100%
State,Colorado,All,2019-20,16,14.6,0,162,"1,109",> 100%
State,Colorado,All,2019-20,17,15.1,1,159,"1,061",> 100%
State,Colorado,All,2019-20,18,13.7,0,136,994,> 100%
State,Colorado,All,2019-20,19,12.1,0,108,894,> 100%
State,Colorado,All,2019-20,20,9.7,0,84,867,> 100%
State,Colorado,All,2019-20,21,7.5,0,63,843,> 100%
State,Colorado,All,2019-20,22,8.1,0,66,819,> 100%
State,Colorado,All,2019-20,23,6.9,0,56,809,> 100%
State,Colorado,All,2019-20,24,7.6,0,61,799,> 100%
State,Colorado,All,2019-20,25,6.6,0,56,847,> 100%
State,Colorado,All,2019-20,26,4.6,0,39,853,> 100%
State,Colorado,All,2019-20,27,5,0,39,773,> 100%
State,Colorado,All,2019-20,28,5,0,40,802,> 100%
State,Colorado,All,2019-20,29,7,0,55,784,> 100%
State,Colorado,All,2019-20,30,6.7,0,55,816,> 100%
State,Colorado,All,2019-20,31,6.9,0,55,798,> 100%
State,Colorado,All,2019-20,32,5.5,0,45,815,> 100%
State,Colorado,All,2019-20,33,4.5,0,37,819,> 100%
State,Colorado,All,2019-20,34,4.7,0,40,843,> 100%
State,Colorado,All,2019-20,35,4.5,0,36,801,> 100%
State,Colorado,All,2019-20,36,3.3,1,23,726,> 100%
State,Colorado,All,2019-20,37,6.3,0,52,819,> 100%
State,Colorado,All,2019-20,38,4.2,0,33,779,> 100%
State,Colorado,All,2019-20,39,5.7,0,45,794,> 100%
State,Connecticut,All,2019-20,40,3.1,0,18,574,98.80%
State,Connecticut,All,2019-20,41,6.6,0,37,559,96.20%
State,Connecticut,All,2019-20,42,5,0,30,595,> 100%
State,Connecticut,All,2019-20,43,6.1,0,34,556,95.70%
State,Connecticut,All,2019-20,44,4.7,1,27,601,> 100%
State,Connecticut,All,2019-20,45,5.5,2,31,600,> 100%
State,Connecticut,All,2019-20,46,5.5,0,35,631,> 100%
State,Connecticut,All,2019-20,47,6.8,0,44,649,> 100%
State,Connecticut,All,2019-20,48,4.6,1,29,651,> 100%
State,Connecticut,All,2019-20,49,5.4,1,33,629,> 100%
State,Connecticut,All,2019-20,50,6.7,0,43,639,> 100%
